"Time","Probe-1","Probe-2","Probe-3","Probe-4"
2023-05-07 08:40:00,24.0,23.8,24.0,23.7
2023-05-07 08:45:00,24,23.8,24.0,23.7
2023-05-07 08:50:00,24.0,23.8,24.0,23.7
2023-05-07 08:55:00,24.0,23.8,24.1,23.7
2023-05-07 09:00:00,24.0,23.9,24.0,23.7
2023-05-07 09:05:00,24.0,23.9,24.1,23.7
2023-05-07 09:10:00,24.0,23.9,24.0,23.7
2023-05-07 09:15:00,24.1,23.9,24.0,23.7
2023-05-07 09:20:00,24.0,23.9,24.0,23.7
2023-05-07 09:25:00,24.1,23.9,24.0,23.8
2023-05-07 09:30:00,24.1,24.0,24.1,23.8
2023-05-07 09:35:00,24.1,23.9,24.0,23.8
2023-05-07 09:40:00,24.1,24.0,24.0,23.9

